,pull request number,pull request merged,commit date,success,not run,breaks build,breaks test-suite,breaks doc,broken plugins nb,broken libraries nb
7036a07,9977,True,2019-05-21T18:26:32Z,False,False,False,False,False,1,0
11a68eb,9977,True,2019-06-07T18:33:22Z,True,,,,,,
c37892c,9973,True,2019-04-20T14:38:32Z,True,,,,,,
f057b93,9973,True,2019-04-20T13:29:45Z,False,False,False,False,False,1,0
1df461d,9972,True,2019-05-21T18:25:20Z,True,,,,,,
db336cb,9972,True,2019-04-20T13:18:18Z,False,True,False,False,False,0,0
712ed5e,9972,True,2019-04-20T13:34:49Z,True,,,,,,
b8285ef,9968,False,2019-04-17T18:37:59Z,True,,,,,,
1797f86,9966,True,2019-04-17T09:29:52Z,False,False,True,False,False,0,0
50b1481,9964,True,2019-05-05T17:23:27Z,True,,,,,,
d9ed434,9964,True,2019-04-16T16:58:02Z,False,False,False,False,True,0,0
f4116e6,9964,True,2019-04-30T09:42:59Z,True,False,False,False,False,0,0
413875e,9964,True,2019-04-30T12:45:55Z,False,False,False,False,True,0,0
7bd06fc,9964,True,2019-05-02T06:57:27Z,False,False,False,False,True,0,0
ebd3274,9964,True,2019-05-04T12:37:31Z,True,False,False,False,False,0,0
aaed6f1,9964,True,2019-05-04T16:01:53Z,False,False,False,False,True,0,0
81c89ce,9964,True,2019-05-04T16:30:56Z,True,,,,,,
30c9f13,9964,True,2019-05-05T09:49:50Z,True,,,,,,
8b886a0,9962,True,2019-04-15T13:28:09Z,True,,,,,,
9c91b2f,9959,True,2019-04-14T09:54:52Z,True,,,,,,
6fed1af,9959,True,2019-04-14T13:02:44Z,False,True,False,False,False,0,0
d578525,9957,True,2019-04-13T22:46:09Z,False,False,False,False,False,5,1
b25215f,9953,False,2019-04-12T14:09:05Z,False,False,False,True,False,0,1
2004a2b,9953,False,2019-04-12T13:55:32Z,False,False,True,False,False,0,0
478db41,9952,True,2019-04-12T13:25:09Z,True,,,,,,
df70c87,9949,True,2019-04-11T11:01:22Z,True,,,,,,
7725781,9947,True,2019-04-30T20:48:25Z,False,False,False,False,False,0,1
2c28bcd,9947,True,2019-04-11T10:46:41Z,False,False,False,False,False,2,0
8e97ed0,9946,True,2019-04-29T18:29:58Z,False,False,True,False,False,0,0
ececc8d,9946,True,2019-04-11T03:00:39Z,True,,,,,,
e0c4921,9943,True,2019-04-10T13:36:09Z,False,False,False,False,False,12,19
b1a9b3c,9941,True,2019-04-10T07:25:51Z,True,,,,,,
9af92ba,9939,True,2019-04-30T14:10:18Z,True,,,,,,
6e699ef,9939,True,2019-04-10T04:31:21Z,False,False,False,False,True,0,0
b31a0eb,9939,True,2019-04-10T04:56:08Z,False,True,False,False,False,0,0
d37d78d,9939,True,2019-04-10T04:57:34Z,False,False,False,False,True,0,0
1236477,9939,True,2019-04-17T12:03:26Z,False,False,False,False,True,0,0
669b9ac,9939,True,2019-04-23T16:57:42Z,True,False,False,False,False,0,0
75a5d5c,9939,True,2019-04-29T09:13:55Z,False,False,False,False,False,0,0
5c0037d,9939,True,2019-04-29T15:24:26Z,True,False,False,False,False,0,0
cc54a99,9939,True,2019-04-29T15:46:38Z,True,,,,,,
78259a0,9938,True,2019-04-10T01:37:48Z,True,,,,,,
45684eb,9935,True,2019-04-09T18:23:44Z,True,,,,,,
20ff9b9,9935,True,2019-04-09T12:25:48Z,False,False,True,False,False,0,0
c992158,9933,False,2019-04-09T09:03:02Z,False,False,False,False,False,0,0
fc954b9,9931,True,2019-04-08T21:47:01Z,False,False,False,False,False,0,0
df91339,9928,True,2019-04-08T14:07:11Z,True,,,,,,
e9738ee,9927,True,2019-04-08T14:00:53Z,True,,,,,,
7461f18,9926,True,2019-04-25T21:42:47Z,True,,,,,,
e1133d4,9926,True,2019-04-07T02:15:53Z,False,False,False,False,False,0,0
8eac10a,9926,True,2019-04-07T11:57:44Z,True,,,,,,
2d30c84,9926,True,2019-04-09T21:35:22Z,True,,,,,,
9a35776,9926,True,2019-04-23T13:03:32Z,False,True,False,False,False,0,0
8352858,9926,True,2019-04-23T13:48:55Z,False,False,False,False,False,1,0
4ae7e83,9925,True,2019-04-15T14:50:40Z,True,,,,,,
177419f,9925,True,2019-04-06T16:22:50Z,True,,,,,,
fc30957,9925,True,2019-04-07T13:09:20Z,False,False,False,False,False,0,0
b9242e7,9925,True,2019-04-12T14:24:56Z,True,,,,,,
1daace5,9924,True,2019-04-06T12:32:30Z,True,,,,,,
49dd911,9923,True,2019-04-06T09:06:22Z,True,,,,,,
9a8d9b3,9918,False,2019-08-07T07:50:48Z,True,,,,,,
99827e2,9918,False,2019-04-05T17:57:07Z,True,False,False,False,False,0,0
296890a,9918,False,2019-05-29T17:33:02Z,True,False,False,False,False,0,0
4debc27,9918,False,2019-05-29T17:33:47Z,True,False,False,False,False,0,0
c008fd3,9918,False,2019-05-29T17:47:12Z,True,False,False,False,False,0,0
72d827e,9918,False,2019-06-01T10:25:44Z,False,False,False,False,False,2,1
e9bc90f,9918,False,2019-06-08T12:10:10Z,False,False,False,True,False,1,2
cd50037,9918,False,2019-07-12T22:46:39Z,True,False,False,False,False,0,0
3443d11,9918,False,2019-07-31T20:34:33Z,True,False,False,False,False,0,0
b6678f7,9918,False,2019-07-31T20:45:19Z,True,False,False,False,False,0,0
f2adb0c,9918,False,2019-07-31T20:51:13Z,True,False,False,False,False,0,0
954e361,9918,False,2019-07-31T20:54:11Z,True,False,False,False,False,0,0
e0b609e,9918,False,2019-08-01T19:27:08Z,False,False,False,True,False,1,0
75808d1,9918,False,2019-08-02T16:11:22Z,True,,,,,,
d474f7a,9917,False,2019-06-07T18:08:47Z,False,False,True,False,False,0,0
099f0cc,9917,False,2019-04-05T14:58:54Z,True,False,False,False,False,0,0
9bdcff2,9917,False,2019-04-05T16:15:30Z,False,False,False,False,False,1,0
87d86af,9917,False,2019-05-22T21:55:24Z,False,False,False,False,False,1,0
8750682,9915,True,2019-04-05T08:22:25Z,True,,,,,,
a02140d,9914,False,2019-04-05T05:55:19Z,False,False,False,True,False,4,5
9e4fca3,9914,False,2019-04-05T08:43:42Z,False,False,False,True,False,2,4
a1712bb,9914,False,2019-04-05T09:29:47Z,False,False,False,False,False,0,0
54fdae0,9910,True,2019-04-05T13:05:53Z,True,,,,,,
98467ca,9910,True,2019-04-05T00:30:45Z,True,False,False,False,False,0,0
e20936e,9910,True,2019-04-05T00:41:42Z,False,True,False,False,False,0,0
f2a27a5,9910,True,2019-04-05T00:42:28Z,False,False,False,False,False,3,2
615ce1f,9910,True,2019-04-05T12:25:47Z,False,False,False,False,False,1,0
9fe0932,9909,True,2019-04-10T13:41:45Z,True,,,,,,
6fb428d,9909,True,2019-04-05T10:18:49Z,False,False,True,False,False,0,0
4a8a0ad,9909,True,2019-04-05T10:25:17Z,False,False,True,False,False,0,0
bab8976,9909,True,2019-04-05T10:33:40Z,False,False,False,True,False,6,0
ce458e3,9909,True,2019-04-08T13:39:40Z,False,True,False,False,False,0,0
668c421,9909,True,2019-04-08T16:14:44Z,False,False,False,False,False,6,0
f8690d3,9906,True,2019-04-08T11:15:47Z,True,,,,,,
7e34b83,9906,True,2019-04-04T12:35:50Z,True,False,False,False,False,0,0
55a56b8,9906,True,2019-04-04T13:51:48Z,False,False,False,False,False,1,4
e9fec7c,9905,True,2019-04-30T06:22:19Z,True,,,,,,
a36ddef,9905,True,2019-04-04T11:35:50Z,False,False,False,False,False,1,4
4393aaf,9905,True,2019-04-05T10:49:53Z,True,False,False,False,False,0,0
8e40040,9904,True,2019-04-04T11:23:55Z,False,True,False,False,True,0,0
53be2d5,9901,True,2019-04-04T00:23:40Z,False,False,False,False,False,1,4
44a669e,9900,True,2019-04-05T19:16:14Z,True,,,,,,
03cbed0,9900,True,2019-04-03T22:42:37Z,False,False,False,False,False,1,4
8af91e6,9898,True,2019-04-16T17:56:38Z,True,,,,,,
48188c8,9898,True,2019-04-03T16:38:10Z,False,False,False,False,False,1,4
af08756,9898,True,2019-04-05T19:15:32Z,True,,,,,,
b107305,9898,True,2019-04-08T13:10:07Z,True,,,,,,
e1b8e10,9897,False,2019-05-23T08:45:56Z,False,False,False,False,False,1,0
a6613ce,9897,False,2019-04-03T10:22:13Z,False,False,False,False,False,1,5
0aa0135,9897,False,2019-04-04T08:08:45Z,False,True,False,False,False,0,0
ecae738,9897,False,2019-04-04T08:47:01Z,False,False,False,False,False,1,5
603229e,9897,False,2019-04-04T14:29:06Z,True,,,,,,
b58f107,9897,False,2019-05-22T13:05:43Z,True,,,,,,
5f3663c,9896,True,2019-04-03T04:27:05Z,True,,,,,,
c4b23f0,9895,True,2019-05-21T18:22:35Z,True,,,,,,
0d0b9d4,9895,True,2019-04-03T00:18:12Z,True,False,False,False,False,0,0
e0b4801,9895,True,2019-04-03T00:22:35Z,False,False,False,False,False,1,0
445ca77,9895,True,2019-04-05T00:48:07Z,False,False,False,False,False,2,2
8538b5f,9895,True,2019-04-05T13:46:33Z,True,False,False,False,False,0,0
dfad325,9895,True,2019-04-05T13:48:57Z,True,False,False,False,False,0,0
d413219,9895,True,2019-04-05T13:59:55Z,True,False,False,False,False,0,0
1e9e08b,9895,True,2019-04-05T14:04:46Z,True,False,False,False,False,0,0
a61d2dc,9895,True,2019-04-05T14:48:14Z,False,False,False,False,False,1,0
0d0cbf4,9895,True,2019-04-05T17:42:25Z,True,,,,,,
f3dee29,9895,True,2019-04-10T22:41:47Z,False,True,False,False,False,0,0
a39cf4f,9895,True,2019-04-10T22:43:46Z,True,,,,,,
1566e71,9895,True,2019-04-25T21:42:58Z,False,False,False,False,False,1,0
ce7ca48,9895,True,2019-05-21T18:01:29Z,True,False,False,False,False,0,0
0ef18b7,9891,True,2019-04-16T09:50:21Z,True,,,,,,
36a57aa,9891,True,2019-04-02T13:32:11Z,True,False,False,False,False,0,0
0d1e74e,9891,True,2019-04-02T13:47:19Z,True,False,False,False,False,0,0
b98a9dd,9891,True,2019-04-02T14:00:22Z,True,False,False,False,False,0,0
0848eab,9891,True,2019-04-02T14:17:15Z,True,False,False,False,False,0,0
2ccbdcf,9891,True,2019-04-02T14:27:04Z,True,False,False,False,False,0,0
ff1c51a,9891,True,2019-04-02T15:33:25Z,True,False,False,False,False,0,0
187f388,9891,True,2019-04-05T12:36:03Z,True,,,,,,
6c98221,9891,True,2019-04-05T14:02:56Z,True,,,,,,
841646c,9891,True,2019-04-15T08:37:42Z,False,False,False,False,False,0,0
36233e1,9891,True,2019-04-15T09:50:19Z,False,False,False,False,False,0,0
d8c9c0b,9891,True,2019-04-15T14:40:55Z,True,,,,,,
f7dd29d,9891,True,2019-04-15T15:58:14Z,True,,,,,,
6606865,9891,True,2019-04-16T09:13:45Z,True,False,False,False,False,0,0
b9f3f8e,9890,True,2019-04-02T13:24:09Z,False,False,False,False,False,1,0
e48de7a,9890,True,2019-04-02T12:46:23Z,True,False,False,False,False,0,0
f0da709,9889,True,2019-04-06T11:39:52Z,True,,,,,,
5ed060d,9889,True,2019-04-02T11:59:06Z,False,False,False,False,False,1,0
1cdaa82,9887,True,2019-05-09T23:57:54Z,True,,,,,,
1e769e8,9887,True,2019-04-02T11:23:22Z,True,False,False,False,False,0,0
778959e,9887,True,2019-04-02T11:36:48Z,True,False,False,False,False,0,0
f81453d,9887,True,2019-04-02T14:03:17Z,True,False,False,False,False,0,0
f56f929,9887,True,2019-04-02T17:27:26Z,False,False,False,False,False,3,1
ddc6de2,9887,True,2019-04-05T00:42:50Z,False,False,False,False,False,4,3
4b279ad,9887,True,2019-04-05T18:53:33Z,False,False,False,False,False,3,1
e6bd72f,9887,True,2019-04-19T12:22:17Z,False,False,False,False,False,2,1
c6c8aac,9887,True,2019-04-25T21:43:52Z,False,False,False,False,False,2,1
0594923,9887,True,2019-04-29T04:26:39Z,False,False,False,True,False,2,1
b3e0f37,9887,True,2019-04-30T20:14:02Z,False,True,False,False,False,0,0
254502e,9887,True,2019-04-30T20:16:16Z,False,False,False,False,False,1,2
6cf9313,9887,True,2019-05-01T17:54:48Z,False,False,False,False,False,1,0
cf86874,9884,True,2019-07-19T16:50:31Z,True,,,,,,
4769098,9884,True,2019-04-02T06:20:39Z,False,False,True,False,False,0,0
87cb09d,9884,True,2019-04-02T07:39:13Z,False,False,True,False,False,0,0
481a468,9884,True,2019-04-06T19:38:03Z,False,False,False,False,True,0,0
09182a6,9884,True,2019-04-22T06:01:39Z,False,False,False,False,True,0,0
70d2b91,9884,True,2019-05-12T22:13:22Z,False,False,False,False,False,0,0
5dfa7ea,9884,True,2019-05-13T00:10:51Z,False,False,False,False,True,0,0
e2ec512,9884,True,2019-05-16T23:23:32Z,False,False,False,False,True,0,0
1e3047d,9884,True,2019-05-27T21:41:47Z,False,False,False,False,True,0,0
915a8cf,9884,True,2019-05-27T22:21:45Z,False,False,False,False,True,0,0
fdfb22c,9884,True,2019-05-30T06:07:26Z,False,False,False,False,True,0,0
9636b8f,9884,True,2019-05-31T07:40:23Z,False,False,False,False,True,0,0
628202b,9884,True,2019-06-22T18:44:21Z,False,False,False,False,True,0,1
5ca4638,9884,True,2019-06-22T20:07:36Z,False,False,False,False,True,0,0
23bd359,9884,True,2019-06-22T20:19:29Z,False,False,False,False,True,0,0
4e0da60,9884,True,2019-06-26T20:55:48Z,False,False,False,False,False,0,0
fede371,9884,True,2019-06-28T18:52:25Z,False,False,False,False,False,0,0
988044a,9884,True,2019-07-05T18:19:16Z,False,False,False,False,False,0,0
7ee0c8f,9884,True,2019-07-05T19:28:01Z,False,False,False,False,False,0,1
3af30f3,9884,True,2019-07-12T19:57:02Z,True,,,,,,
dfdf163,9884,True,2019-07-14T21:00:56Z,False,False,False,False,False,0,0
ac29018,9884,True,2019-07-16T18:45:24Z,True,,,,,,
565f364,9884,True,2019-07-16T21:47:05Z,False,False,False,True,False,0,1
a3b4e89,9884,True,2019-07-19T01:35:11Z,True,,,,,,
c941efa,9883,False,2019-04-03T04:24:57Z,True,,,,,,
f83e64f,9883,False,2019-04-02T04:19:33Z,False,True,False,False,False,0,0
e9efd29,9883,False,2019-04-02T04:36:18Z,False,False,False,True,False,0,1
bef96b2,9883,False,2019-04-02T07:06:28Z,False,False,False,False,False,0,1
bb63745,9883,False,2019-04-03T02:05:58Z,True,,,,,,
ea466c7,9882,False,2019-04-25T21:44:03Z,True,,,,,,
a141992,9882,False,2019-04-01T17:10:27Z,False,False,False,False,False,0,2
44f6627,9882,False,2019-04-19T09:35:24Z,True,,,,,,
f374b79,9881,True,2019-04-03T10:01:25Z,False,False,False,False,False,1,4
51d9d6d,9881,True,2019-04-01T15:44:25Z,False,False,False,False,False,0,1
3ce038e,9881,True,2019-04-02T12:20:45Z,False,False,False,False,False,1,0
4d50b90,9880,True,2019-04-01T12:07:05Z,False,False,False,False,False,0,1
70461a7,9878,False,2019-04-01T14:11:18Z,True,False,False,False,False,0,0
cb10afb,9878,False,2019-04-01T14:14:45Z,False,False,False,False,False,1,0
406c99d,9878,False,2019-04-01T13:37:30Z,True,False,False,False,False,0,0
29ed7cc,9878,False,2019-04-01T14:20:03Z,False,False,False,False,False,0,1
1e1fd6d,9876,True,2019-04-16T14:11:03Z,True,,,,,,
8915677,9876,True,2019-04-01T12:15:30Z,True,False,False,False,False,0,0
898b5c9,9876,True,2019-04-01T12:44:46Z,False,False,False,False,False,0,1
a0252e9,9876,True,2019-04-08T11:16:22Z,True,,,,,,
a9049ff,9876,True,2019-04-10T12:08:43Z,False,True,False,False,False,0,0
20f4950,9876,True,2019-04-10T12:26:11Z,True,,,,,,
68cdf10,9876,True,2019-04-12T12:42:15Z,True,,,,,,
256c9b9,9876,True,2019-04-12T16:47:00Z,False,False,False,False,False,0,0
4e128de,9876,True,2019-04-16T07:54:33Z,False,True,False,False,False,0,0
4ef7a29,9875,True,2019-04-01T19:24:38Z,False,False,False,False,False,0,2
36f79e1,9875,True,2019-04-01T08:54:05Z,False,False,False,True,False,0,2
bea8751,9875,True,2019-04-01T11:21:50Z,True,False,False,False,False,0,0
910d8d4,9875,True,2019-04-01T11:27:18Z,True,False,False,False,False,0,0
f60a378,9875,True,2019-04-01T13:28:24Z,True,False,False,False,False,0,0
a7cacdb,9875,True,2019-04-01T13:35:05Z,False,True,False,False,False,0,0
26d6aa1,9875,True,2019-04-01T17:16:49Z,True,False,False,False,False,0,0
c92c178,9875,True,2019-04-01T17:19:25Z,False,False,False,False,False,0,2
73c924d,9874,True,2019-04-01T15:41:58Z,False,False,False,False,False,0,1
b7e31fc,9874,True,2019-03-31T19:35:21Z,True,,,,,,
57ba18d,9874,True,2019-04-01T15:35:20Z,True,False,False,False,False,0,0
fbf692a,9874,True,2019-04-01T15:40:12Z,True,False,False,False,False,0,0
7065012,9873,True,2019-03-31T18:06:30Z,True,,,,,,
4713f5c,9766,True,2019-03-31T14:42:33Z,True,,,,,,
bccddab,9872,True,2019-03-31T18:09:16Z,True,,,,,,
cfcf974,9872,True,2019-03-31T14:54:52Z,True,,,,,,
85ea0bb,9871,True,2019-03-31T16:15:07Z,True,,,,,,
c84dd98,9871,True,2019-03-31T13:27:12Z,True,False,False,False,False,0,0
e55f53a,9871,True,2019-03-31T13:43:24Z,False,False,False,False,False,0,1
7df2d5b,9870,True,2019-03-30T12:46:17Z,True,,,,,,
22cd5a0,9870,True,2019-03-29T09:27:42Z,False,False,False,False,False,1,0
a6d5fce,9869,True,2019-03-29T17:43:29Z,True,,,,,,
0e5eae8,9867,False,2019-07-25T21:31:11Z,True,,,,,,
ab268a6,9867,False,2019-04-01T16:04:58Z,True,False,False,False,False,0,0
357283e,9867,False,2019-04-01T22:37:28Z,False,False,True,False,False,0,0
ee5e881,9867,False,2019-04-03T14:04:56Z,False,False,True,False,False,0,0
e5f5d74,9867,False,2019-04-03T17:58:38Z,False,False,True,False,False,0,0
284c26e,9867,False,2019-04-04T11:30:46Z,False,False,False,True,False,2,6
9648eb2,9867,False,2019-04-04T15:07:52Z,False,False,False,True,False,2,2
b2ce3fa,9867,False,2019-04-04T21:02:26Z,False,False,False,True,False,2,2
da5de87,9867,False,2019-04-05T09:32:38Z,False,False,False,True,False,0,0
e50a0e4,9867,False,2019-04-05T13:22:43Z,False,False,False,True,False,0,0
e9c82ba,9867,False,2019-04-05T22:24:32Z,False,False,True,False,False,0,0
4c217c7,9867,False,2019-04-06T07:30:03Z,False,False,False,True,False,0,0
8cd1a5a,9867,False,2019-04-17T11:24:07Z,True,False,False,False,False,0,0
958dfab,9867,False,2019-04-17T13:08:48Z,False,False,False,False,False,1,0
3a249a5,9867,False,2019-04-17T20:47:23Z,True,,,,,,
5e0cfbb,9867,False,2019-04-18T15:06:12Z,True,,,,,,
527d43d,9867,False,2019-04-19T13:29:53Z,True,,,,,,
d583657,9867,False,2019-04-20T11:10:53Z,False,False,False,False,False,0,0
d24f3f0,9867,False,2019-04-20T19:41:42Z,True,,,,,,
963990c,9867,False,2019-04-21T10:26:41Z,False,False,True,False,False,0,0
84e5b60,9867,False,2019-04-21T12:09:28Z,True,,,,,,
7f4a351,9867,False,2019-04-23T12:58:09Z,True,False,False,False,False,0,0
c5abd36,9867,False,2019-04-23T13:05:11Z,False,False,False,False,False,1,0
c84bade,9867,False,2019-04-23T14:20:06Z,False,False,False,False,False,1,0
d4953ed,9867,False,2019-04-23T15:44:26Z,False,False,False,False,False,1,0
929dc1d,9867,False,2019-04-24T10:41:52Z,False,True,False,False,False,0,0
f431a11,9867,False,2019-04-24T10:48:21Z,True,,,,,,
45eef57,9867,False,2019-04-29T18:08:15Z,False,False,False,False,False,4,0
959436f,9867,False,2019-05-10T14:05:12Z,True,False,False,False,False,0,0
f789ece,9867,False,2019-05-10T14:22:29Z,True,False,False,False,False,0,0
eea303e,9867,False,2019-05-10T14:32:28Z,False,False,False,False,False,2,0
d0f2a05,9867,False,2019-05-11T12:53:53Z,False,False,False,False,False,2,0
a82d9e3,9867,False,2019-05-15T08:35:39Z,False,False,True,False,False,0,0
23f69c6,9867,False,2019-05-15T08:42:28Z,False,False,False,False,False,2,0
d5a2414,9867,False,2019-05-15T11:34:04Z,False,False,False,False,False,2,0
23741aa,9867,False,2019-05-15T13:49:27Z,False,False,False,False,False,1,0
8a32502,9867,False,2019-05-21T08:08:16Z,True,,,,,,
88ed9bb,9867,False,2019-05-31T13:42:18Z,False,False,False,False,False,2,0
a90bcd1,9867,False,2019-06-02T16:00:40Z,False,False,True,False,False,0,0
8581c4e,9867,False,2019-06-03T16:34:22Z,False,False,False,True,False,2,0
5a72eb3,9867,False,2019-06-05T12:49:47Z,False,False,False,True,False,4,0
9d09aa8,9867,False,2019-06-07T14:18:28Z,False,False,True,False,False,0,0
c9a16b0,9867,False,2019-06-09T12:54:40Z,False,False,False,False,False,2,0
fdfe0a5,9867,False,2019-06-11T09:07:49Z,False,False,True,False,False,0,0
58f88f6,9867,False,2019-06-11T09:24:16Z,False,True,False,False,False,0,0
e9801f9,9867,False,2019-06-11T10:03:35Z,True,,,,,,
228630f,9867,False,2019-06-19T08:54:08Z,False,False,False,False,False,2,0
3309d46,9867,False,2019-06-20T08:12:15Z,False,False,False,False,False,1,0
f002b29,9867,False,2019-06-20T16:12:56Z,True,,,,,,
12c22fb,9867,False,2019-06-23T12:38:14Z,False,False,False,False,False,1,0
e7a9e5d,9867,False,2019-06-23T13:10:30Z,True,,,,,,
3873d47,9867,False,2019-06-27T15:31:58Z,True,False,False,False,False,0,0
8a02a3c,9867,False,2019-06-27T15:36:08Z,False,False,True,False,False,0,0
3dee381,9867,False,2019-06-27T18:47:17Z,False,False,False,False,False,1,0
00f94cf,9867,False,2019-06-28T21:09:39Z,False,False,False,False,False,1,0
f422828,9867,False,2019-06-29T02:49:59Z,False,False,False,False,True,1,0
60f0b2f,9867,False,2019-06-29T08:10:45Z,False,False,False,False,False,0,0
b0ee044,9867,False,2019-06-29T08:22:51Z,False,True,False,False,False,0,0
ee87f7f,9867,False,2019-06-29T08:29:03Z,False,True,False,False,False,0,0
96a2091,9867,False,2019-06-29T09:24:25Z,False,True,False,False,False,0,0
cece240,9867,False,2019-07-03T11:57:40Z,False,False,False,False,False,3,0
b4ca980,9867,False,2019-07-03T14:40:58Z,False,False,False,False,False,3,0
a8305a6,9867,False,2019-07-24T13:14:04Z,True,False,False,False,False,0,0
32bbaf3,9867,False,2019-07-24T13:20:12Z,False,False,True,False,False,0,0
fcfd2b1,9867,False,2019-07-24T22:28:28Z,True,,,,,,
8f86085,9866,True,2019-03-29T14:31:54Z,True,,,,,,
c37a453,9864,False,2019-04-08T11:16:01Z,False,False,False,False,False,1,3
97ff9c5,9864,False,2019-03-29T13:15:57Z,False,False,False,True,False,1,3
7598f62,9864,False,2019-04-02T11:46:15Z,False,False,False,False,False,2,3
e4d783f,9864,False,2019-04-03T11:06:23Z,False,False,False,False,False,2,6
b2a1329,9861,True,2019-03-30T16:12:03Z,True,,,,,,
978e933,9861,True,2019-03-28T19:55:02Z,False,False,False,False,False,3,0
5408978,9860,True,2019-03-28T16:18:25Z,False,False,False,False,False,3,0
5c7a943,9859,True,2019-03-28T15:50:25Z,False,False,False,False,False,3,0
c03d007,9858,True,2019-03-28T15:43:08Z,False,False,False,False,False,3,0
4ae5341,9856,False,2019-07-15T16:17:32Z,False,False,False,True,False,0,0
d8b47d4,9856,False,2019-07-15T17:40:02Z,False,False,False,False,False,0,0
073c392,9856,False,2019-07-16T09:03:46Z,False,False,False,False,False,0,1
4f126bd,9856,False,2019-07-16T15:47:00Z,False,False,False,False,False,0,0
05afc7b,9856,False,2019-03-29T14:20:30Z,False,False,True,False,False,0,0
3e71676,9856,False,2019-03-29T14:55:15Z,False,False,False,True,False,0,9
90d1a23,9856,False,2019-04-30T14:16:31Z,False,False,False,False,False,0,2
1b768e7,9856,False,2019-04-30T15:47:15Z,False,False,True,False,False,0,0
69d633f,9856,False,2019-04-30T17:38:56Z,False,False,False,False,False,0,2
15c14bc,9856,False,2019-05-10T16:48:01Z,False,False,False,False,False,0,3
1403ade,9856,False,2019-05-11T21:10:27Z,False,False,False,False,False,0,2
95d11e0,9856,False,2019-05-22T14:26:03Z,True,False,False,False,False,0,0
2d039b8,9856,False,2019-05-22T16:24:51Z,False,False,False,False,False,1,2
5811682,9856,False,2019-05-24T10:08:30Z,False,False,False,False,False,0,0
8b276b4,9856,False,2019-05-24T12:14:42Z,False,False,True,False,False,0,0
70f915f,9856,False,2019-05-24T17:28:48Z,False,False,False,False,False,0,0
0180bce,9856,False,2019-06-13T08:14:01Z,True,,,,,,
27d6a25,9856,False,2019-06-14T18:16:04Z,False,False,False,False,False,0,5
685c6ed,9856,False,2019-06-17T08:13:28Z,False,False,False,False,False,0,4
6ca2c67,9856,False,2019-06-18T14:34:34Z,False,False,True,False,False,0,0
ed7307f,9856,False,2019-06-18T15:43:55Z,True,,,,,,
5f1bcf1,9856,False,2019-06-19T16:33:06Z,True,,,,,,
5704084,9856,False,2019-06-20T14:23:55Z,True,,,,,,
52b9f2f,9856,False,2019-06-21T07:44:08Z,True,,,,,,
a3c9cbf,9856,False,2019-07-04T21:07:57Z,False,False,False,True,False,0,3
cba1a63,9856,False,2019-07-04T22:34:56Z,False,False,False,False,False,0,1
733b735,9856,False,2019-07-05T16:02:15Z,False,False,False,False,False,0,2
90a926e,9856,False,2019-07-08T08:14:49Z,False,True,False,False,False,0,0
e51ba55,9856,False,2019-07-09T19:09:01Z,True,,,,,,
3602985,9856,False,2019-07-12T17:56:07Z,False,False,False,False,False,0,1
8a6a3b4,9855,True,2019-06-19T13:17:14Z,True,,,,,,
5aff970,9685,True,2019-03-28T14:17:31Z,False,False,False,True,False,4,0
7fdee92,9855,True,2019-04-05T12:54:46Z,False,False,False,True,False,1,0
34c68e3,9855,True,2019-04-05T15:13:27Z,True,False,False,False,False,0,0
49e1ffd,9855,True,2019-04-05T16:47:22Z,True,False,False,False,False,0,0
ac88535,9855,True,2019-04-05T16:47:40Z,False,False,False,True,False,3,5
28e4b2d,9855,True,2019-06-10T12:24:44Z,False,False,True,False,False,0,0
6aaaf80,9855,True,2019-06-10T12:27:37Z,False,False,False,True,False,4,10
c415cc4,9855,True,2019-06-16T14:16:13Z,True,,,,,,
9f2bcd6,9855,True,2019-06-16T15:01:16Z,True,,,,,,
5d426ee,9854,True,2019-05-07T14:18:25Z,True,,,,,,
281e665,9854,True,2019-05-09T19:05:44Z,True,,,,,,
8cad0db,9854,True,2019-03-28T14:19:09Z,False,False,False,False,False,7,6
3d45305,9854,True,2019-04-19T10:37:52Z,False,False,False,False,False,0,3
743aa9f,9854,True,2019-05-03T13:19:35Z,False,True,False,False,False,0,1
332abf2,9854,True,2019-05-03T14:37:42Z,True,,,,,,
d034eda,9854,True,2019-05-09T08:44:15Z,False,False,False,False,False,1,0
705b593,9853,True,2019-03-28T13:44:34Z,False,False,False,False,False,4,0
038bec4,9853,True,2019-03-28T13:23:25Z,True,False,False,False,False,0,0
eaf6ddf,9852,False,2019-03-29T23:00:16Z,True,,,,,,
c770b28,9852,False,2019-03-28T05:55:12Z,True,,,,,,
2d08df1,9852,False,2019-03-28T17:45:49Z,False,False,False,False,False,3,0
392c8f8,9850,True,2019-03-27T23:56:23Z,True,,,,,,
81db6cc,9849,False,2019-06-23T16:53:10Z,False,False,True,False,False,0,0
75c7f16,9849,False,2019-03-27T23:41:17Z,False,False,True,False,False,0,0
ba2d11f,9849,False,2019-03-28T13:43:47Z,False,False,True,False,False,0,0
ce3e71d,9849,False,2019-06-10T19:07:51Z,False,False,True,False,False,0,0
37e820e,9849,False,2019-06-21T10:06:16Z,False,False,True,False,False,0,0
0b60884,9842,False,2019-03-27T14:55:03Z,False,False,False,True,False,0,0
4973d55,9841,True,2019-03-27T14:43:00Z,True,,,,,,
